,Disasterid,Lat,Long,_id,blobnames,facial,issafe,medical,num_files,numvictims,priority,user_id,victims
80,0,-33.6770310812833,151.012636828611,5c30eee05c19950f4f585955,"['03.jpg', '04.jpg', '05.jpg', '06.jpeg', '07.jpeg', '08.jpeg', '09.jpeg', '010.jpeg', '011.jpeg', '012.jpeg', '013.jpeg']",nan,false,,13,9,2,80,"{'children': '2', 'elders': '1', 'female': '3', 'males': '3'}"
81,0,-33.6805898633355,151.014326354264,5c30eee15c19950f4f585956,"['03.jpg', '04.jpg', '05.jpg', '06.jpeg', '07.jpeg', '08.jpeg', '09.jpeg', '010.jpeg', '011.jpeg', '012.jpeg', '013.jpeg']",nan,false,,13,4,1,81,"{'children': '0', 'elders': '1', 'female': '0', 'males': '3'}"
82,0,-33.6814348803916,151.01391181606502,5c30eee15c19950f4f585957,"['03.jpg', '04.jpg', '05.jpg', '06.jpeg', '07.jpeg', '08.jpeg', '09.jpeg', '010.jpeg', '011.jpeg', '012.jpeg', '013.jpeg']",nan,false,,13,1,0,82,"{'children': '0', 'elders': '0', 'female': '0', 'males': '1'}"
83,0,-33.675869001241495,151.014098177146,5c30eee25c19950f4f585958,"['03.jpg', '04.jpg', '05.jpg', '06.jpeg', '07.jpeg', '08.jpeg', '09.jpeg', '010.jpeg', '011.jpeg', '012.jpeg', '013.jpeg']",nan,false,,13,5,2,83,"{'children': '1', 'elders': '1', 'female': '3', 'males': '0'}"
84,0,-33.6777498531801,151.024005986528,5c30eee25c19950f4f585959,"['03.jpg', '04.jpg', '05.jpg', '06.jpeg', '07.jpeg', '08.jpeg', '09.jpeg', '010.jpeg', '011.jpeg', '012.jpeg', '013.jpeg']",nan,false,,13,8,2,84,"{'children': '2', 'elders': '1', 'female': '1', 'males': '4'}"
85,0,-33.6771000963478,151.018669021685,5c30eee25c19950f4f58595a,"['03.jpg', '04.jpg', '05.jpg', '06.jpeg', '07.jpeg', '08.jpeg', '09.jpeg', '010.jpeg', '011.jpeg', '012.jpeg', '013.jpeg']",nan,false,,13,8,2,85,"{'children': '2', 'elders': '1', 'female': '1', 'males': '4'}"
86,0,-33.6810774142386,151.009753128737,5c30eee35c19950f4f58595b,"['03.jpg', '04.jpg', '05.jpg', '06.jpeg', '07.jpeg', '08.jpeg', '09.jpeg', '010.jpeg', '011.jpeg', '012.jpeg', '013.jpeg']",nan,false,,13,5,2,86,"{'children': '0', 'elders': '0', 'female': '0', 'males': '5'}"
87,0,-33.6782602780644,151.017283100761,5c30eee35c19950f4f58595c,"['03.jpg', '04.jpg', '05.jpg', '06.jpeg', '07.jpeg', '08.jpeg', '09.jpeg', '010.jpeg', '011.jpeg', '012.jpeg', '013.jpeg']",nan,false,,13,6,2,87,"{'children': '2', 'elders': '1', 'female': '3', 'males': '0'}"
88,0,-33.6812195342627,151.009188671017,5c30eee45c19950f4f58595d,"['03.jpg', '04.jpg', '05.jpg', '06.jpeg', '07.jpeg', '08.jpeg', '09.jpeg', '010.jpeg', '011.jpeg', '012.jpeg', '013.jpeg']",nan,false,,13,7,2,88,"{'children': '1', 'elders': '1', 'female': '1', 'males': '4'}"
89,0,-33.674989034369,151.017013592687,5c30eee45c19950f4f58595e,"['03.jpg', '04.jpg', '05.jpg', '06.jpeg', '07.jpeg', '08.jpeg', '09.jpeg', '010.jpeg', '011.jpeg', '012.jpeg', '013.jpeg']",nan,false,,13,2,0,89,"{'children': '2', 'elders': '0', 'female': '0', 'males': '0'}"
90,0,-33.6783057614457,151.02208735334102,5c30eee45c19950f4f58595f,"['03.jpg', '04.jpg', '05.jpg', '06.jpeg', '07.jpeg', '08.jpeg', '09.jpeg', '010.jpeg', '011.jpeg', '012.jpeg', '013.jpeg']",nan,false,,13,3,1,90,"{'children': '1', 'elders': '0', 'female': '0', 'males': '2'}"
91,0,-33.6814651424828,151.01891845895,5c30eee55c19950f4f585960,"['03.jpg', '04.jpg', '05.jpg', '06.jpeg', '07.jpeg', '08.jpeg', '09.jpeg', '010.jpeg', '011.jpeg', '012.jpeg', '013.jpeg']",nan,false,,13,3,1,91,"{'children': '0', 'elders': '0', 'female': '2', 'males': '1'}"
92,0,-33.9727132033324,150.67637254668801,5c30eee55c19950f4f585961,"['03.jpg', '04.jpg', '05.jpg', '06.jpeg', '07.jpeg', '08.jpeg', '09.jpeg', '010.jpeg', '011.jpeg', '012.jpeg', '013.jpeg']",nan,false,,13,5,2,92,"{'children': '1', 'elders': '0', 'female': '2', 'males': '2'}"
93,0,-33.9696581024889,150.674012365014,5c30eee65c19950f4f585962,"['03.jpg', '04.jpg', '05.jpg', '06.jpeg', '07.jpeg', '08.jpeg', '09.jpeg', '010.jpeg', '011.jpeg', '012.jpeg', '013.jpeg']",nan,false,,13,3,1,93,"{'children': '0', 'elders': '0', 'female': '1', 'males': '2'}"
94,0,-33.9632317816909,150.672603697292,5c30eee65c19950f4f585963,"['03.jpg', '04.jpg', '05.jpg', '06.jpeg', '07.jpeg', '08.jpeg', '09.jpeg', '010.jpeg', '011.jpeg', '012.jpeg', '013.jpeg']",nan,false,,13,5,2,94,"{'children': '1', 'elders': '1', 'female': '3', 'males': '0'}"
95,0,-33.9562633173276,150.666263178228,5c30eee75c19950f4f585964,"['03.jpg', '04.jpg', '05.jpg', '06.jpeg', '07.jpeg', '08.jpeg', '09.jpeg', '010.jpeg', '011.jpeg', '012.jpeg', '013.jpeg']",nan,false,,13,3,1,95,"{'children': '1', 'elders': '1', 'female': '1', 'males': '0'}"
96,0,-33.9593250795254,150.67419751822501,5c30eee85c19950f4f585965,"['03.jpg', '04.jpg', '05.jpg', '06.jpeg', '07.jpeg', '08.jpeg', '09.jpeg', '010.jpeg', '011.jpeg', '012.jpeg', '013.jpeg']",nan,false,,13,8,2,96,"{'children': '2', 'elders': '1', 'female': '0', 'males': '5'}"
97,0,-33.958023547343004,150.669438802792,5c30eee85c19950f4f585966,"['03.jpg', '04.jpg', '05.jpg', '06.jpeg', '07.jpeg', '08.jpeg', '09.jpeg', '010.jpeg', '011.jpeg', '012.jpeg', '013.jpeg']",nan,false,,13,6,2,97,"{'children': '1', 'elders': '0', 'female': '1', 'males': '4'}"
98,0,-33.9681101185034,150.67428890976402,5c30eee95c19950f4f585967,"['03.jpg', '04.jpg', '05.jpg', '06.jpeg', '07.jpeg', '08.jpeg', '09.jpeg', '010.jpeg', '011.jpeg', '012.jpeg', '013.jpeg']",nan,false,,13,3,1,98,"{'children': '0', 'elders': '1', 'female': '2', 'males': '0'}"
99,0,-33.9591194230871,150.671880081609,5c30eee95c19950f4f585968,"['03.jpg', '04.jpg', '05.jpg', '06.jpeg', '07.jpeg', '08.jpeg', '09.jpeg', '010.jpeg', '011.jpeg', '012.jpeg', '013.jpeg']",nan,false,,13,5,2,99,"{'children': '1', 'elders': '1', 'female': '3', 'males': '0'}"
100,0,-33.961464366571896,150.67048806646798,5c30eee95c19950f4f585969,"['03.jpg', '04.jpg', '05.jpg', '06.jpeg', '07.jpeg', '08.jpeg', '09.jpeg', '010.jpeg', '011.jpeg', '012.jpeg', '013.jpeg']",nan,false,,13,4,1,100,"{'children': '2', 'elders': '0', 'female': '0', 'males': '2'}"
101,0,-33.9553537356757,150.666420287817,5c30eeea5c19950f4f58596a,"['03.jpg', '04.jpg', '05.jpg', '06.jpeg', '07.jpeg', '08.jpeg', '09.jpeg', '010.jpeg', '011.jpeg', '012.jpeg', '013.jpeg']",nan,false,,13,4,1,101,"{'children': '1', 'elders': '1', 'female': '0', 'males': '2'}"
102,0,-33.965713282241204,150.67373045922,5c30eeea5c19950f4f58596b,"['03.jpg', '04.jpg', '05.jpg', '06.jpeg', '07.jpeg', '08.jpeg', '09.jpeg', '010.jpeg', '011.jpeg', '012.jpeg', '013.jpeg']",nan,false,,13,4,1,102,"{'children': '0', 'elders': '0', 'female': '0', 'males': '4'}"
103,0,-33.9571932066562,150.667263425303,5c30eeea5c19950f4f58596c,"['03.jpg', '04.jpg', '05.jpg', '06.jpeg', '07.jpeg', '08.jpeg', '09.jpeg', '010.jpeg', '011.jpeg', '012.jpeg', '013.jpeg']",nan,false,,13,5,2,103,"{'children': '1', 'elders': '0', 'female': '2', 'males': '2'}"
104,0,-33.9579756360341,150.66474702363,5c30eeeb5c19950f4f58596d,"['03.jpg', '04.jpg', '05.jpg', '06.jpeg', '07.jpeg', '08.jpeg', '09.jpeg', '010.jpeg', '011.jpeg', '012.jpeg', '013.jpeg']",nan,false,,13,5,2,104,"{'children': '1', 'elders': '1', 'female': '3', 'males': '0'}"
105,0,-33.9714681201159,150.67540445734699,5c30eeeb5c19950f4f58596e,"['03.jpg', '04.jpg', '05.jpg', '06.jpeg', '07.jpeg', '08.jpeg', '09.jpeg', '010.jpeg', '011.jpeg', '012.jpeg', '013.jpeg']",nan,false,,13,5,2,105,"{'children': '2', 'elders': '1', 'female': '2', 'males': '0'}"
106,0,-33.958103119223296,150.676255127575,5c30eeec5c19950f4f58596f,"['03.jpg', '04.jpg', '05.jpg', '06.jpeg', '07.jpeg', '08.jpeg', '09.jpeg', '010.jpeg', '011.jpeg', '012.jpeg', '013.jpeg']",nan,false,,13,7,2,106,"{'children': '2', 'elders': '1', 'female': '1', 'males': '3'}"
107,0,-33.956073399067606,150.66426754459602,5c30eeec5c19950f4f585970,"['03.jpg', '04.jpg', '05.jpg', '06.jpeg', '07.jpeg', '08.jpeg', '09.jpeg', '010.jpeg', '011.jpeg', '012.jpeg', '013.jpeg']",nan,true,,13,8,0,107,"{'children': '2', 'elders': '0', 'female': '2', 'males': '4'}"
108,0,-34.0070874095817,150.685669611883,5c30eeed5c19950f4f585971,"['03.jpg', '04.jpg', '05.jpg', '06.jpeg', '07.jpeg', '08.jpeg', '09.jpeg', '010.jpeg', '011.jpeg', '012.jpeg', '013.jpeg']",nan,true,,13,4,0,108,"{'children': '2', 'elders': '0', 'female': '1', 'males': '1'}"
109,0,-34.0035585432382,150.692735162043,5c30eeee5c19950f4f585972,"['03.jpg', '04.jpg', '05.jpg', '06.jpeg', '07.jpeg', '08.jpeg', '09.jpeg', '010.jpeg', '011.jpeg', '012.jpeg', '013.jpeg']",nan,true,,13,2,0,109,"{'children': '1', 'elders': '0', 'female': '0', 'males': '1'}"
110,0,-34.007393366045896,150.689677745443,5c30eeee5c19950f4f585973,"['03.jpg', '04.jpg', '05.jpg', '06.jpeg', '07.jpeg', '08.jpeg', '09.jpeg', '010.jpeg', '011.jpeg', '012.jpeg', '013.jpeg']",nan,true,,13,4,0,110,"{'children': '0', 'elders': '1', 'female': '3', 'males': '0'}"
111,0,-34.0050251131903,150.70009318743098,5c30eeee5c19950f4f585974,"['03.jpg', '04.jpg', '05.jpg', '06.jpeg', '07.jpeg', '08.jpeg', '09.jpeg', '010.jpeg', '011.jpeg', '012.jpeg', '013.jpeg']",nan,true,,13,7,0,111,"{'children': '1', 'elders': '1', 'female': '1', 'males': '4'}"
112,0,-34.0032264864782,150.690535306473,5c30eeef5c19950f4f585975,"['03.jpg', '04.jpg', '05.jpg', '06.jpeg', '07.jpeg', '08.jpeg', '09.jpeg', '010.jpeg', '011.jpeg', '012.jpeg', '013.jpeg']",nan,true,,13,8,0,112,"{'children': '2', 'elders': '1', 'female': '1', 'males': '4'}"
113,0,-34.0074878726371,150.683237481529,5c30eeef5c19950f4f585976,"['03.jpg', '04.jpg', '05.jpg', '06.jpeg', '07.jpeg', '08.jpeg', '09.jpeg', '010.jpeg', '011.jpeg', '012.jpeg', '013.jpeg']",nan,true,,13,5,0,113,"{'children': '0', 'elders': '1', 'female': '2', 'males': '2'}"
114,0,-34.004199108924496,150.698110206239,5c30eef05c19950f4f585977,"['03.jpg', '04.jpg', '05.jpg', '06.jpeg', '07.jpeg', '08.jpeg', '09.jpeg', '010.jpeg', '011.jpeg', '012.jpeg', '013.jpeg']",nan,true,,13,4,0,114,"{'children': '1', 'elders': '0', 'female': '1', 'males': '2'}"
115,0,-34.004108674456894,150.692102073694,5c30eef15c19950f4f585978,"['03.jpg', '04.jpg', '05.jpg', '06.jpeg', '07.jpeg', '08.jpeg', '09.jpeg', '010.jpeg', '011.jpeg', '012.jpeg', '013.jpeg']",nan,true,,13,8,0,115,"{'children': '2', 'elders': '1', 'female': '3', 'males': '2'}"
116,0,-34.0053731041367,150.68950282015498,5c30eef15c19950f4f585979,"['03.jpg', '04.jpg', '05.jpg', '06.jpeg', '07.jpeg', '08.jpeg', '09.jpeg', '010.jpeg', '011.jpeg', '012.jpeg', '013.jpeg']",nan,true,,13,4,0,116,"{'children': '0', 'elders': '1', 'female': '0', 'males': '3'}"
117,0,-34.003320449593204,150.69634157022,5c30eef25c19950f4f58597a,"['03.jpg', '04.jpg', '05.jpg', '06.jpeg', '07.jpeg', '08.jpeg', '09.jpeg', '010.jpeg', '011.jpeg', '012.jpeg', '013.jpeg']",nan,true,,13,8,0,117,"{'children': '2', 'elders': '1', 'female': '1', 'males': '4'}"
118,0,-34.0018087765988,150.695076662303,5c30eef25c19950f4f58597b,"['03.jpg', '04.jpg', '05.jpg', '06.jpeg', '07.jpeg', '08.jpeg', '09.jpeg', '010.jpeg', '011.jpeg', '012.jpeg', '013.jpeg']",nan,true,,13,3,0,118,"{'children': '2', 'elders': '0', 'female': '0', 'males': '1'}"
119,0,-34.0029501707329,150.696412814705,5c30eef25c19950f4f58597c,"['03.jpg', '04.jpg', '05.jpg', '06.jpeg', '07.jpeg', '08.jpeg', '09.jpeg', '010.jpeg', '011.jpeg', '012.jpeg', '013.jpeg']",nan,true,,13,6,0,119,"{'children': '0', 'elders': '1', 'female': '0', 'males': '5'}"
120,0,-34.0060174161951,150.698327250121,5c30eef35c19950f4f58597d,"['03.jpg', '04.jpg', '05.jpg', '06.jpeg', '07.jpeg', '08.jpeg', '09.jpeg', '010.jpeg', '011.jpeg', '012.jpeg', '013.jpeg']",nan,true,,13,6,0,120,"{'children': '2', 'elders': '0', 'female': '2', 'males': '2'}"
121,0,-34.006441926139104,150.693247703091,5c30eef35c19950f4f58597e,"['03.jpg', '04.jpg', '05.jpg', '06.jpeg', '07.jpeg', '08.jpeg', '09.jpeg', '010.jpeg', '011.jpeg', '012.jpeg', '013.jpeg']",nan,true,,13,3,0,121,"{'children': '0', 'elders': '0', 'female': '2', 'males': '1'}"
122,0,-34.0092776435975,150.688979325683,5c30eef45c19950f4f58597f,"['03.jpg', '04.jpg', '05.jpg', '06.jpeg', '07.jpeg', '08.jpeg', '09.jpeg', '010.jpeg', '011.jpeg', '012.jpeg', '013.jpeg']",nan,true,,13,4,0,122,"{'children': '2', 'elders': '1', 'female': '0', 'males': '1'}"
123,0,-34.005815944580895,150.68713867471502,5c30eef45c19950f4f585980,"['03.jpg', '04.jpg', '05.jpg', '06.jpeg', '07.jpeg', '08.jpeg', '09.jpeg', '010.jpeg', '011.jpeg', '012.jpeg', '013.jpeg']",nan,true,,13,4,0,123,"{'children': '1', 'elders': '0', 'female': '0', 'males': '3'}"
124,0,-33.9495132050718,150.861402170566,5c30eef45c19950f4f585981,"['03.jpg', '04.jpg', '05.jpg', '06.jpeg', '07.jpeg', '08.jpeg', '09.jpeg', '010.jpeg', '011.jpeg', '012.jpeg', '013.jpeg']",nan,true,,13,10,0,124,"{'children': '2', 'elders': '1', 'female': '3', 'males': '4'}"
125,0,-33.9513502889764,150.864302242376,5c30eef55c19950f4f585982,"['03.jpg', '04.jpg', '05.jpg', '06.jpeg', '07.jpeg', '08.jpeg', '09.jpeg', '010.jpeg', '011.jpeg', '012.jpeg', '013.jpeg']",nan,true,,13,3,0,125,"{'children': '0', 'elders': '1', 'female': '0', 'males': '2'}"
126,0,-33.9528727789541,150.863479898419,5c30eef55c19950f4f585983,"['03.jpg', '04.jpg', '05.jpg', '06.jpeg', '07.jpeg', '08.jpeg', '09.jpeg', '010.jpeg', '011.jpeg', '012.jpeg', '013.jpeg']",nan,true,,13,4,0,126,"{'children': '2', 'elders': '0', 'female': '2', 'males': '0'}"
127,0,-33.9538733130075,150.858722223544,5c30eef65c19950f4f585984,"['03.jpg', '04.jpg', '05.jpg', '06.jpeg', '07.jpeg', '08.jpeg', '09.jpeg', '010.jpeg', '011.jpeg', '012.jpeg', '013.jpeg']",nan,true,,13,5,0,127,"{'children': '2', 'elders': '0', 'female': '1', 'males': '2'}"
128,0,-33.9493918589384,150.86215508580202,5c30eef65c19950f4f585985,"['03.jpg', '04.jpg', '05.jpg', '06.jpeg', '07.jpeg', '08.jpeg', '09.jpeg', '010.jpeg', '011.jpeg', '012.jpeg', '013.jpeg']",nan,true,,13,4,0,128,"{'children': '1', 'elders': '0', 'female': '2', 'males': '1'}"
129,0,-33.9547576000083,150.859402441289,5c30eef65c19950f4f585986,"['03.jpg', '04.jpg', '05.jpg', '06.jpeg', '07.jpeg', '08.jpeg', '09.jpeg', '010.jpeg', '011.jpeg', '012.jpeg', '013.jpeg']",nan,true,,13,2,0,129,"{'children': '1', 'elders': '1', 'female': '0', 'males': '0'}"
130,0,-33.9596112990448,150.861457666493,5c30eef75c19950f4f585987,"['03.jpg', '04.jpg', '05.jpg', '06.jpeg', '07.jpeg', '08.jpeg', '09.jpeg', '010.jpeg', '011.jpeg', '012.jpeg', '013.jpeg']",nan,true,,13,10,0,130,"{'children': '2', 'elders': '0', 'female': '3', 'males': '5'}"
131,0,-33.9513098374432,150.856940974775,5c30eef75c19950f4f585988,"['03.jpg', '04.jpg', '05.jpg', '06.jpeg', '07.jpeg', '08.jpeg', '09.jpeg', '010.jpeg', '011.jpeg', '012.jpeg', '013.jpeg']",nan,true,,13,7,0,131,"{'children': '1', 'elders': '0', 'female': '2', 'males': '4'}"
132,0,-33.9578299103042,150.86252054890102,5c30eef85c19950f4f585989,"['03.jpg', '04.jpg', '05.jpg', '06.jpeg', '07.jpeg', '08.jpeg', '09.jpeg', '010.jpeg', '011.jpeg', '012.jpeg', '013.jpeg']",nan,true,,13,8,0,132,"{'children': '1', 'elders': '0', 'female': '2', 'males': '5'}"
133,0,-33.9569583563719,150.861663550583,5c30eef85c19950f4f58598a,"['03.jpg', '04.jpg', '05.jpg', '06.jpeg', '07.jpeg', '08.jpeg', '09.jpeg', '010.jpeg', '011.jpeg', '012.jpeg', '013.jpeg']",nan,true,,13,6,0,133,"{'children': '2', 'elders': '0', 'female': '3', 'males': '1'}"
134,0,-33.951402107762696,150.860948132766,5c30eef85c19950f4f58598b,"['03.jpg', '04.jpg', '05.jpg', '06.jpeg', '07.jpeg', '08.jpeg', '09.jpeg', '010.jpeg', '011.jpeg', '012.jpeg', '013.jpeg']",nan,true,,13,3,0,134,"{'children': '1', 'elders': '1', 'female': '0', 'males': '1'}"
135,0,-33.9558971958102,150.859095019329,5c30eef95c19950f4f58598c,"['03.jpg', '04.jpg', '05.jpg', '06.jpeg', '07.jpeg', '08.jpeg', '09.jpeg', '010.jpeg', '011.jpeg', '012.jpeg', '013.jpeg']",nan,true,,13,5,0,135,"{'children': '1', 'elders': '1', 'female': '1', 'males': '2'}"
136,0,-33.9614194810401,150.860455210402,5c30eef95c19950f4f58598d,"['03.jpg', '04.jpg', '05.jpg', '06.jpeg', '07.jpeg', '08.jpeg', '09.jpeg', '010.jpeg', '011.jpeg', '012.jpeg', '013.jpeg']",nan,true,,13,10,0,136,"{'children': '2', 'elders': '0', 'female': '3', 'males': '5'}"
137,0,-33.9565139881676,150.860164685178,5c30eefa5c19950f4f58598e,"['03.jpg', '04.jpg', '05.jpg', '06.jpeg', '07.jpeg', '08.jpeg', '09.jpeg', '010.jpeg', '011.jpeg', '012.jpeg', '013.jpeg']",nan,false,,13,5,2,137,"{'children': '2', 'elders': '0', 'female': '3', 'males': '0'}"
138,0,-33.951763852592,150.86003756255,5c30eefa5c19950f4f58598f,"['03.jpg', '04.jpg', '05.jpg', '06.jpeg', '07.jpeg', '08.jpeg', '09.jpeg', '010.jpeg', '011.jpeg', '012.jpeg', '013.jpeg']",nan,false,,13,5,2,138,"{'children': '1', 'elders': '0', 'female': '3', 'males': '1'}"
139,0,-33.9507697795053,150.859480485312,5c30eefa5c19950f4f585990,"['03.jpg', '04.jpg', '05.jpg', '06.jpeg', '07.jpeg', '08.jpeg', '09.jpeg', '010.jpeg', '011.jpeg', '012.jpeg', '013.jpeg']",nan,false,,13,7,2,139,"{'children': '1', 'elders': '0', 'female': '2', 'males': '4'}"
140,0,-33.5128857746097,150.676428341425,5c30eefb5c19950f4f585991,"['03.jpg', '04.jpg', '05.jpg', '06.jpeg', '07.jpeg', '08.jpeg', '09.jpeg', '010.jpeg', '011.jpeg', '012.jpeg', '013.jpeg']",nan,false,,13,7,2,140,"{'children': '1', 'elders': '0', 'female': '3', 'males': '3'}"
141,0,-33.518393468115804,150.675540707041,5c30eefb5c19950f4f585992,"['03.jpg', '04.jpg', '05.jpg', '06.jpeg', '07.jpeg', '08.jpeg', '09.jpeg', '010.jpeg', '011.jpeg', '012.jpeg', '013.jpeg']",nan,false,,13,6,2,141,"{'children': '1', 'elders': '0', 'female': '3', 'males': '2'}"
142,0,-33.5233744721804,150.681279482888,5c30eefc5c19950f4f585993,"['03.jpg', '04.jpg', '05.jpg', '06.jpeg', '07.jpeg', '08.jpeg', '09.jpeg', '010.jpeg', '011.jpeg', '012.jpeg', '013.jpeg']",nan,false,,13,6,2,142,"{'children': '2', 'elders': '1', 'female': '3', 'males': '0'}"
143,0,-33.52075363585,150.678107763883,5c30eefc5c19950f4f585994,"['03.jpg', '04.jpg', '05.jpg', '06.jpeg', '07.jpeg', '08.jpeg', '09.jpeg', '010.jpeg', '011.jpeg', '012.jpeg', '013.jpeg']",nan,false,,13,6,2,143,"{'children': '2', 'elders': '0', 'female': '3', 'males': '1'}"
144,0,-33.5142934828006,150.678696522769,5c30eefd5c19950f4f585995,"['03.jpg', '04.jpg', '05.jpg', '06.jpeg', '07.jpeg', '08.jpeg', '09.jpeg', '010.jpeg', '011.jpeg', '012.jpeg', '013.jpeg']",nan,false,,13,5,2,144,"{'children': '0', 'elders': '0', 'female': '3', 'males': '2'}"
145,0,-33.5209764225162,150.67881209650102,5c30eefd5c19950f4f585996,"['03.jpg', '04.jpg', '05.jpg', '06.jpeg', '07.jpeg', '08.jpeg', '09.jpeg', '010.jpeg', '011.jpeg', '012.jpeg', '013.jpeg']",nan,false,,13,5,2,145,"{'children': '2', 'elders': '0', 'female': '3', 'males': '0'}"
146,0,-33.5186326143276,150.679082846667,5c30eefe5c19950f4f585997,"['03.jpg', '04.jpg', '05.jpg', '06.jpeg', '07.jpeg', '08.jpeg', '09.jpeg', '010.jpeg', '011.jpeg', '012.jpeg', '013.jpeg']",nan,false,,13,1,0,146,"{'children': '0', 'elders': '0', 'female': '1', 'males': '0'}"
147,0,-33.5153340579529,150.674722454527,5c30eefe5c19950f4f585998,"['03.jpg', '04.jpg', '05.jpg', '06.jpeg', '07.jpeg', '08.jpeg', '09.jpeg', '010.jpeg', '011.jpeg', '012.jpeg', '013.jpeg']",nan,false,,13,4,1,147,"{'children': '1', 'elders': '0', 'female': '2', 'males': '1'}"
148,0,-33.5229961253462,150.68094826749902,5c30eeff5c19950f4f585999,"['03.jpg', '04.jpg', '05.jpg', '06.jpeg', '07.jpeg', '08.jpeg', '09.jpeg', '010.jpeg', '011.jpeg', '012.jpeg', '013.jpeg']",nan,false,,13,4,1,148,"{'children': '1', 'elders': '1', 'female': '2', 'males': '0'}"
149,0,-33.5211518702949,150.677181177936,5c30eeff5c19950f4f58599a,"['03.jpg', '04.jpg', '05.jpg', '06.jpeg', '07.jpeg', '08.jpeg', '09.jpeg', '010.jpeg', '011.jpeg', '012.jpeg', '013.jpeg']",nan,false,,13,9,2,149,"{'children': '1', 'elders': '1', 'female': '3', 'males': '4'}"
150,0,-33.5148435737463,150.676387574296,5c30ef005c19950f4f58599b,"['03.jpg', '04.jpg', '05.jpg', '06.jpeg', '07.jpeg', '08.jpeg', '09.jpeg', '010.jpeg', '011.jpeg', '012.jpeg', '013.jpeg']",nan,false,,13,9,2,150,"{'children': '0', 'elders': '1', 'female': '3', 'males': '5'}"
151,0,-33.5215594553414,150.67939535124398,5c30ef005c19950f4f58599c,"['03.jpg', '04.jpg', '05.jpg', '06.jpeg', '07.jpeg', '08.jpeg', '09.jpeg', '010.jpeg', '011.jpeg', '012.jpeg', '013.jpeg']",nan,false,,13,2,0,151,"{'children': '1', 'elders': '0', 'female': '1', 'males': '0'}"
152,0,-33.5177365760728,150.678539237153,5c30ef015c19950f4f58599d,"['03.jpg', '04.jpg', '05.jpg', '06.jpeg', '07.jpeg', '08.jpeg', '09.jpeg', '010.jpeg', '011.jpeg', '012.jpeg', '013.jpeg']",nan,false,,13,5,2,152,"{'children': '1', 'elders': '1', 'female': '1', 'males': '2'}"
153,0,-33.5165927444228,150.677901405152,5c30ef015c19950f4f58599e,"['03.jpg', '04.jpg', '05.jpg', '06.jpeg', '07.jpeg', '08.jpeg', '09.jpeg', '010.jpeg', '011.jpeg', '012.jpeg', '013.jpeg']",nan,false,,13,4,1,153,"{'children': '0', 'elders': '1', 'female': '1', 'males': '2'}"
154,0,-33.544572380636396,150.664139454295,5c30ef025c19950f4f58599f,"['03.jpg', '04.jpg', '05.jpg', '06.jpeg', '07.jpeg', '08.jpeg', '09.jpeg', '010.jpeg', '011.jpeg', '012.jpeg', '013.jpeg']",nan,false,,13,4,1,154,"{'children': '2', 'elders': '0', 'female': '2', 'males': '0'}"
155,0,-33.5487382257719,150.66411111418998,5c30ef025c19950f4f5859a0,"['03.jpg', '04.jpg', '05.jpg', '06.jpeg', '07.jpeg', '08.jpeg', '09.jpeg', '010.jpeg', '011.jpeg', '012.jpeg', '013.jpeg']",nan,false,,13,6,2,155,"{'children': '2', 'elders': '1', 'female': '2', 'males': '1'}"
156,0,-33.545298602681996,150.660209452458,5c30ef035c19950f4f5859a1,"['03.jpg', '04.jpg', '05.jpg', '06.jpeg', '07.jpeg', '08.jpeg', '09.jpeg', '010.jpeg', '011.jpeg', '012.jpeg', '013.jpeg']",nan,false,,13,6,2,156,"{'children': '1', 'elders': '1', 'female': '3', 'males': '1'}"
157,0,-33.546531436324,150.660347355448,5c30ef035c19950f4f5859a2,"['03.jpg', '04.jpg', '05.jpg', '06.jpeg', '07.jpeg', '08.jpeg', '09.jpeg', '010.jpeg', '011.jpeg', '012.jpeg', '013.jpeg']",nan,false,,13,5,2,157,"{'children': '1', 'elders': '0', 'female': '2', 'males': '2'}"
158,0,-33.5451842486027,150.657584536264,5c30ef045c19950f4f5859a3,"['03.jpg', '04.jpg', '05.jpg', '06.jpeg', '07.jpeg', '08.jpeg', '09.jpeg', '010.jpeg', '011.jpeg', '012.jpeg', '013.jpeg']",nan,false,,13,4,1,158,"{'children': '0', 'elders': '1', 'female': '1', 'males': '2'}"
159,0,-33.5488089656374,150.662013324658,5c30ef045c19950f4f5859a4,"['03.jpg', '04.jpg', '05.jpg', '06.jpeg', '07.jpeg', '08.jpeg', '09.jpeg', '010.jpeg', '011.jpeg', '012.jpeg', '013.jpeg']",nan,false,,13,4,1,159,"{'children': '1', 'elders': '1', 'female': '0', 'males': '2'}"
160,0,-33.547712001880996,150.660858760347,5c30ef055c19950f4f5859a5,"['03.jpg', '04.jpg', '05.jpg', '06.jpeg', '07.jpeg', '08.jpeg', '09.jpeg', '010.jpeg', '011.jpeg', '012.jpeg', '013.jpeg']",nan,false,,13,2,0,160,"{'children': '1', 'elders': '0', 'female': '1', 'males': '0'}"
161,0,-33.5456117466479,150.666793230803,5c30ef055c19950f4f5859a6,"['03.jpg', '04.jpg', '05.jpg', '06.jpeg', '07.jpeg', '08.jpeg', '09.jpeg', '010.jpeg', '011.jpeg', '012.jpeg', '013.jpeg']",nan,false,,13,4,1,161,"{'children': '0', 'elders': '0', 'female': '1', 'males': '3'}"
