lab,lat,long
2773,-33.8043261844004,150.700203529086
2774,-33.6340742102352,150.923255855797
2775,-33.9382701074321,150.64546914945
2776,-33.7721670036183,150.682116402889
2777,-34.0175410132108,150.725904004423
2778,-33.7165412014958,151.089403202351
2779,-33.5594329490901,151.057964043251
2780,-33.9996635486733,150.75207008225
2781,-33.634306976346,151.098989915642
2782,-34.0787526538818,151.142152031791
2783,-33.4837330684199,150.723344220538
2784,-34.0631148946835,150.660372545503
2785,-33.5082879185889,150.677206675075
2786,-33.5126162437778,150.910090917632
2787,-33.4918437282933,150.85933399904
2788,-33.4943777072664,150.690741639211
2789,-34.0448714464595,150.946696532967
2790,-33.5983717928839,150.868182971613
2791,-33.81275446792,150.73541763108
2792,-33.9665320596646,150.864693920146
2793,-34.062698338455,150.786432593992
2794,-34.0454013271612,150.850274415532
2795,-33.8170635943573,150.819146416467
2796,-33.5821866444352,150.774021634511
2797,-33.8809940267283,151.062785227097
2798,-33.7391148222066,150.781809028429
2799,-33.9830637025261,150.735510966645
2800,-33.5365630920633,150.903584785003
2801,-33.9307190110819,150.774517059626
2802,-33.9960960653836,151.161387871591
2803,-33.6877678084244,151.073447632556
2804,-33.8610387027074,150.915473575644
2805,-34.0711336455902,151.108897183618
2806,-33.8411296775167,150.659062704
2807,-33.4850488056633,151.106615968217
2808,-33.9318332442968,150.663347245625
2809,-33.600147096085,150.873484162526
2810,-33.7208499668625,150.692710880397
2811,-33.587891742304,150.942044010785
2812,-34.0021822325088,150.883857815404
2813,-33.840920738394,151.204482446533
2814,-33.9432195557421,151.001745781861
2815,-33.7441399460835,150.812862682571
2816,-33.6007532831326,150.729921560577
2817,-33.9650300404207,150.812164629839
2818,-33.6604070814042,151.045280542407
2819,-34.0364085540774,151.127137625197
2820,-33.7398803789991,150.83886787555
2821,-33.503903492171,151.142182681729
2822,-33.5118050938743,151.021991313145
2823,-33.9510107505324,151.116118055744
2824,-33.5155059453188,151.237101439859
2825,-33.8098069166383,151.223550033219
2826,-34.1030971030414,150.701964045828
2827,-33.6665347875052,151.054223583223
2828,-33.8741227269527,150.987979287393
2829,-33.6393001233919,151.168307342945
2830,-34.0695908480305,151.020461245831
2831,-34.0937577401401,150.990684658327
2832,-33.8246356388026,150.78307608738
2833,-33.7721012088133,151.142467206711
2834,-33.9064643976211,150.919157305327
2835,-34.0173935249663,150.952128358175
2836,-33.6277316959793,151.086293438054
2837,-33.4837049934906,151.222081009991
2838,-33.5582670852472,150.636797039846
2839,-33.7394050711688,150.664865136978
2840,-33.8971748548338,150.775361695732
2841,-34.1144446266051,150.758978196539
2842,-33.8710759739572,150.844628150247
2843,-33.9135331654986,151.129562445418
2844,-33.9772422257816,150.83601419112
2845,-33.537721400676,151.250150708839
2846,-33.5607877605849,150.734970060366
2847,-34.0102924827192,150.696364330328
2848,-34.1115249614612,150.902130941631
2849,-33.8631251047623,150.864650542002
2850,-33.519422304613,150.858820198054
2851,-33.653462068409,151.11864936712
2852,-34.0118657099282,151.041474120041
2853,-33.7238550030596,150.986851259148
2854,-33.56007335185,150.630539589641
2855,-33.5592826711377,150.896898208463
2856,-33.8287627466288,150.874420824647
2857,-33.9601624965214,150.867429920263
2858,-33.8756301851019,150.91526951648
2859,-33.9888303927026,151.047292014158
2860,-34.050049215832,151.139276416062
2861,-33.6166441508805,150.804697070229
2862,-33.643279123853,150.646164152378
2863,-33.8864888887355,151.22797025203
2864,-33.5507937241133,150.95757273459
2865,-34.013886130163,150.650885899828
2866,-33.9549701230836,151.192785769071
2867,-33.7477298862913,151.030541593127
2868,-34.0673478784492,150.778671389375
2869,-33.725822697966,151.042487678633
2870,-33.8727650077864,150.767560041894
2871,-33.8428456782166,150.993230944775
2872,-33.8992347149846,150.837099985768
2873,-33.8143528597662,151.052810273905
2874,-33.846941704253,151.105826747217
2875,-33.7262721576101,151.241256600656
2876,-33.4967193746246,150.791398005237
2877,-33.5964401033962,150.941009492136
2878,-33.5059055036069,151.229281096738
2879,-33.9920606499692,150.701986228715
2880,-33.7579342645324,150.796277367783
2881,-34.1102440552388,151.039996192938
2882,-33.7678795999236,150.673365416562
2883,-33.8407072896517,150.645711893
2884,-33.9509437494836,150.661384038291
2885,-33.5721576042053,151.194615949564
2886,-33.7905068329766,150.793825544795
2887,-33.9242939417532,151.045531568014
2888,-33.6990594994234,151.039929526748
2889,-33.7917696714333,150.818278856223
2890,-33.9112181790059,150.704212086764
2891,-33.9156324787695,151.24622438237
2892,-33.8485516359574,150.752661408737
2893,-33.717714592662,151.034953097979
2894,-33.7086797282383,151.046699414245
2895,-33.8255315007642,151.183718641181
2896,-34.09049419638,151.156562338631
2897,-33.6341654510924,151.031202733974
2898,-34.0136260419049,150.727134537602
2899,-33.6032423852576,151.016833492767
2900,-33.9254952108418,150.794501000853
2901,-33.6457015594232,150.931996531053
2902,-33.955110251763,151.182744954288
2903,-34.0482838061592,150.75973629787
2904,-34.1195215167856,150.733190728881
2905,-33.9361066092351,150.875537041344
2906,-33.9276985228776,150.825874751185
2907,-33.5123528866894,150.935292911716
2908,-33.5054663361674,151.040654463903
2909,-33.6869956948679,150.752910356385
2910,-33.8608961507214,150.670928226508
2911,-33.5727102967929,150.864260102442
2912,-33.942288654333,150.72668944869
2913,-33.8891137955211,151.220104315171
2914,-33.7464662756965,150.803455267084
2915,-33.7848512042467,150.66792426671
2916,-34.0173557404093,150.857602718484
2917,-33.9596072133087,150.758073197387
2918,-33.8891799283999,150.936490020062
2919,-33.5573268664535,150.940262299465
2920,-33.7444939072082,151.209103053816
2921,-33.8229395366795,150.856326382141
2922,-34.1112475316385,151.176194520248
2923,-33.9849859284371,151.004415026378
2924,-34.0082636182717,151.173595033972
2925,-33.692101045514,150.74994844326
2926,-33.9765794121559,150.827152510908
2927,-34.0341891666442,150.984235410984
2928,-33.6367041726237,151.073202631504
2929,-33.8917659919989,150.886959654289
2930,-33.9620293095436,151.244376343208
2931,-33.6176424414065,150.894880879496
2932,-33.5212267304527,151.064556673789
2933,-34.0833642505859,150.930444678848
2934,-33.5463748895722,150.662005307576
2935,-33.9759730136737,151.012132613903
2936,-33.6909678923742,150.8812744001
2937,-34.0750532611947,151.135640288803
2938,-33.639872275888,150.7159451235
2939,-34.0868474049981,150.860530836207
2940,-33.8364016003191,150.676190172872
2941,-34.0827610408781,151.189010220975
2942,-33.7175862172718,151.054680357485
2943,-34.0217208094559,150.832849569454
2944,-33.8493582180444,151.167630141284
2945,-34.0913455199629,150.799961295686
2946,-34.0098713815299,151.115964295053
2947,-33.9216400111198,150.721495983024
2948,-33.7457115634866,151.060627526606
2949,-33.6113060039017,151.105385076676
2950,-33.7477086135389,150.956559614949
2951,-33.9089530607285,151.017081763075
2952,-33.8793238218063,150.974828757382
2953,-33.866430280275,150.803277933243
2954,-33.8154382349389,151.223296093842
2955,-34.0502447529747,151.236341763707
2956,-33.622263456149,150.923784723752
2957,-33.5252386264501,150.873833560079
2958,-33.6032628989069,151.091340729537
2959,-34.0674151589936,150.858752304599
2960,-33.644992292218,151.159526408491
2961,-34.1151032992558,150.672523837493
2962,-33.5937628920778,150.735571847974
2963,-33.5556317239074,151.025155054948
2964,-33.9853936642801,151.213002977742
2965,-33.9302257193836,150.686822081208
2966,-33.9897173233772,151.147229167673
2967,-33.5864685917329,151.237292825372
2968,-33.7743890257585,150.895002508388
2969,-33.7754743230839,150.67046851672
2970,-33.7071054874703,150.672572953646
2971,-33.6594934453524,150.666082705913
2972,-33.6904567599113,150.995920648833
2973,-33.9544937222306,150.900448173929
2974,-34.1084012679918,150.641707589376
2975,-33.5787139705473,151.173104526084
2976,-33.719259008819,150.729534582278
2977,-33.9989695767327,151.007087245143
2978,-33.8911222458944,151.019177519136
2979,-33.5061346293093,150.986786669408
2980,-33.8592245399538,151.009122187456
2981,-33.7982770151953,151.206552063429
2982,-33.9991925362848,151.152339265149
2983,-33.5200834031187,150.738562109628
2984,-33.7114478153213,151.133796896664
2985,-33.6250529114013,150.828666626093
2986,-34.0708218723509,150.69730726055
2987,-33.8651525054727,150.663833198305
2988,-33.6509095713453,150.744198049256
2989,-33.6587545161913,150.914880095009
2990,-33.7886736370468,150.838133092355
2991,-33.5393127340596,150.660331396996
2992,-33.792282567594,150.636182459717
2993,-33.7773844075825,150.949124516171
2994,-33.9943307168484,150.811277849255
2995,-33.4979861257429,151.007134021846
2996,-33.9312882380187,151.005458290539
2997,-33.6833595451731,150.644183428781
2998,-33.5730856011524,150.998808152182
2999,-33.7643038279012,150.869933649855
3000,-33.5942145928152,150.81883659469
3001,-33.9751995290187,151.050909049904
3002,-33.7444965220443,150.641416007548
3003,-33.5980228382313,150.780663593724
3004,-33.8040032424552,150.933747254484
3005,-33.8000675741423,150.792409167632
3006,-33.5831708331229,150.64299176752
3007,-33.7042298847951,151.048848284879
3008,-33.7835598782748,150.953287861974
3009,-33.8478900612508,150.720786150854
3010,-33.867465788257,151.075349345096
3011,-33.8505469628056,151.098634147457
3012,-34.0744116498572,150.815524996256
3013,-33.6399508378647,151.116231548677
3014,-34.0896236649302,150.882785522588
3015,-33.7921155804535,150.827796653674
3016,-33.7657695918204,150.987378660427
3017,-33.610230329277,150.708442851128
3018,-33.6264586821032,150.846050502235
3019,-33.9383349758104,150.92575050943
3020,-33.9912653304131,150.851464113996
3021,-33.9930881166888,150.898192309006
3022,-34.0673481504052,150.711998009027
3023,-33.9529304232306,151.131373310507
3024,-34.0007180170394,151.22771640946
3025,-33.5328488535865,150.784316263659
3026,-33.8797878479279,150.725594273703
3027,-33.7243364263773,150.982282928578
3028,-33.9492251662102,151.132419257712
3029,-33.9942293565247,151.180630623079
3030,-34.0232478512176,150.657486239984
3031,-34.0308743476906,151.107496900661
3032,-33.7067268003066,151.05264266051
3033,-34.0389812885605,150.736837354699
3034,-33.6379691214235,151.23729969741
3035,-34.0068040244168,151.078919964697
3036,-33.939454041341,150.7221050416
3037,-33.508838836833,150.741430439048
3038,-33.8624050771254,151.224135109539
3039,-34.025445769646,150.655529800195
3040,-33.5867117827708,150.653512239908
3041,-33.6945612638606,150.828616775792
3042,-33.6508333648666,151.1658832095
3043,-33.9747182224187,151.131467959862
3044,-34.115070263446,151.161417507671
3045,-33.7095231861838,151.108481914536
3046,-33.9812836461088,151.228617747603
3047,-33.7590420500295,151.0781227633
3048,-33.9193803495032,151.01255212201
3049,-33.8872062728405,150.800864408355
3050,-33.9824758397419,150.995016524547
3051,-34.0260655295356,151.251989065338
3052,-33.9088007651134,150.665574910097
3053,-34.0328852408364,150.815565462129
3054,-33.8901088286821,151.005982533461
3055,-33.7127788423772,151.257350696305
3056,-33.7723646823734,151.00293705435
3057,-33.592631080029,150.769863318908
3058,-33.8864617578648,151.09158091346
3059,-33.8665405726918,150.995684286064
3060,-33.8594589041383,151.038297032695
3061,-33.6357529658928,150.716934182518
3062,-33.9781100587044,151.083306494694
3063,-33.9320455712357,150.706336021117
3064,-33.535075813281,150.911749910453
3065,-33.5333459516237,150.826957131884
3066,-33.8218255783208,151.18746098853
3067,-34.053343596121,150.968726337619
3068,-33.6460600052097,150.632046822063
3069,-33.4979118404573,150.667272404479
3070,-34.0506315053148,151.113039862518
3071,-33.5248405015821,150.786023186939
3072,-33.9639463981738,151.172996666176
3073,-33.7600946533955,150.830945693273
3074,-33.8976763173381,150.645735768412
3075,-33.911431665717,151.032525729051
3076,-33.7503289407446,150.685873067505
3077,-34.0541125533659,151.054443159108
3078,-33.8536194863078,151.185236466133
3079,-33.8625073080022,151.038318127403
3080,-33.7938880261509,151.098494580641
3081,-33.6056715228266,151.003210938988
3082,-33.7062477745902,150.956978875601
3083,-33.6876587853375,151.08000608769
3084,-34.0256118428123,150.808980604078
3085,-33.8999926142016,150.786866707132
3086,-33.5496704386037,151.116543203846
3087,-33.6699163475268,150.987757131848
3088,-33.6209674111458,151.041606893899
3089,-33.6131281648544,150.985826564892
3090,-33.5760247688073,151.03215436634
3091,-34.041429571517,150.65638065688
3092,-33.7225680326297,150.923340752249
3093,-33.7560942975795,150.703140863781
3094,-34.008935554392,151.188152459317
3095,-33.7306049455956,151.133965155047
3096,-34.1160022786778,150.886801796901
3097,-33.959787675165,150.774899167644
3098,-33.9835204918664,150.774488610308
3099,-34.0788611789266,151.169978025191
3100,-33.6644371255443,150.642830480436
3101,-33.5849222981636,151.061676758488
3102,-34.0096238702569,151.261080642074
3103,-33.5460241002984,150.735787052739
3104,-33.9157622332729,150.897483793645
3105,-33.943730258024,151.041966737849
3106,-34.1041157785522,150.958958431934
3107,-33.8266538080234,151.047090880309
3108,-33.5872262869636,151.118274341926
3109,-33.5390580773677,150.820679263981
3110,-33.9714749034913,150.713788115197
3111,-33.6698587678655,150.865785333306
3112,-33.9167014295088,150.66278392163
3113,-34.1117978791729,150.636659822213
3114,-33.4820390527559,151.249694172107
3115,-33.8008225688678,151.046278583364
3116,-33.9691754957737,151.097453512031
3117,-33.6425574890918,150.719539973888
3118,-33.68925935073,151.176084052319
3119,-33.7123466940482,151.000358649897
3120,-34.0077021969768,150.725295875824
3121,-34.1069348537206,150.805866640339
3122,-33.7532799802996,150.718392725508
3123,-33.6348574680486,151.246203093271
3124,-33.625948320581,150.984750749192
3125,-33.6480868309477,150.922052728042
3126,-33.5242691925808,150.921039803953
3127,-33.9843949296556,150.724853750352
3128,-33.9068398122477,150.812608616224
3129,-34.0736203612136,150.639778314719
3130,-34.0947681908357,150.885664270082
3131,-33.9037768470643,150.8087639389
3132,-33.9111978044632,150.761255292897
3133,-33.950881517901,151.001098149108
3134,-33.7812770236534,151.244842678091
3135,-33.6953887580931,151.083465774624
3136,-33.8447230503701,151.085157517583
3137,-33.7083591259056,150.658176915571
3138,-33.791735255785,151.219760123112
3139,-33.9200318818493,151.083267178085
3140,-33.7833913963431,150.976134345647
3141,-33.8423024212867,150.940968238775
3142,-33.7864015020115,151.211094857053
3143,-34.098853799139,150.932941865672
3144,-34.0689185192474,151.107023033916
3145,-33.5033672791135,151.210354608151
3146,-33.7227963390048,150.888541002286
3147,-33.6553205780638,151.126343132029
3148,-33.5918972236576,150.994624168068
3149,-34.0683907601549,150.705409751062
3150,-34.0695867730356,150.636143769995
3151,-33.9423124181314,151.097770857061
3152,-33.6534257645449,151.091777872077
3153,-33.9702407784574,150.814690161034
3154,-33.6643236635906,150.631710942404
3155,-33.7842239306233,151.241078338816
3156,-34.022591292072,151.059945958717
3157,-33.5523560750758,150.720613894976
3158,-33.6330898462423,150.960171399231
3159,-33.5306390274617,150.870042084394
3160,-33.5715649466275,151.182306281827
3161,-33.9754601419238,150.948455215628
3162,-33.8325043926198,150.737181495968
3163,-33.6482946618861,151.012116546586
3164,-33.7810760708882,150.923462563904
3165,-34.0099262747524,150.942703409524
3166,-33.5387255192876,150.793653218351
3167,-34.0332289041173,150.880668743879
3168,-34.0075929391496,150.8911358634
3169,-33.5271370169536,151.096529323252
3170,-33.537146455301,151.108285142995
3171,-34.1186480156069,151.063909530559
3172,-33.6095276166544,150.665460924733
3173,-33.510688111416,151.033859156596
3174,-33.619120915592,151.174987786662
3175,-33.7893008307608,150.98415642803
3176,-33.7244135912499,151.116078763564
3177,-33.8303659313411,150.880807781472
3178,-33.9958754037773,150.979228428722
3179,-33.6722999478005,151.074243056729
3180,-33.9548869790828,151.002727504958
3181,-33.8980106636698,150.769728137948
3182,-33.6341162859499,150.838100046499
3183,-33.6609408243206,150.986739527806
3184,-33.6180584181969,151.202057595892
3185,-33.5629490333012,151.014408731481
3186,-33.5262976147141,150.821538388526
3187,-33.5307064858189,151.192261899372
3188,-33.6989867179658,151.046381118221
3189,-33.9090181269322,150.731875729327
3190,-34.0568418926116,151.165066070284
3191,-33.861835173811,150.882324940418
3192,-33.5967422787277,151.067938077395
3193,-33.5228761951913,150.974043923708
3194,-33.7349629773938,150.747350728339
3195,-33.5850434538958,150.781101954079
3196,-33.740899131638,150.682048683778
3197,-33.982025770026,151.086350689822
3198,-33.5472151783811,150.731618461783
3199,-33.6111861001236,151.006388210166
3200,-33.9346373236863,150.753932150815
3201,-33.666105897076,151.211757670103
3202,-33.9769434968323,150.763935627546
3203,-33.688083274274,150.960420498528
3204,-33.7776785912023,150.779883704045
3205,-34.0511418955064,150.886621110131
3206,-33.9140733448699,151.162564461243
3207,-33.6335566101312,151.216840087613
3208,-33.8508424105964,150.732992893304
3209,-33.9237031329341,151.210793743339
3210,-33.4831924423984,151.153444168152
3211,-33.826682459458,151.116802821564
3212,-33.5715078442825,150.976360858961
3213,-34.0146337968743,150.991478109281
3214,-33.7851065940348,151.102188536412
3215,-34.101620240438,150.695796996224
3216,-34.0385717379955,150.629358026787
3217,-33.8918717861453,150.720366054474
3218,-33.5912927728464,151.09314450296
3219,-33.776662067827,150.936976670572
3220,-33.6202023649406,151.069461605083
3221,-33.7524468365707,151.046906025193
3222,-33.6536184685803,151.225838215674
3223,-33.5874765502775,151.173167179357
3224,-33.9217508064977,151.162198998392
3225,-33.7346428785049,150.68828787644
3226,-33.9404691464772,150.945343327846
3227,-34.1080229851587,150.691377940633
3228,-33.4819548989765,151.258763484426
3229,-33.5038363387136,150.663488370731
3230,-33.7409174730244,151.089778222078
3231,-33.5475141839518,151.240018792877
3232,-34.0521477887347,150.739813098792
3233,-34.0925145015249,151.095672941193
3234,-33.4930705385128,150.843922769287
3235,-33.7769241068566,150.849941378119
3236,-33.5136141713872,150.73462888238
3237,-34.0189779713636,150.994540304207
3238,-33.5013548763402,151.160180398396
3239,-33.9942029366199,151.154728633731
3240,-33.6610061214593,151.175161420039
3241,-33.8218796546992,150.792049100988
3242,-33.5012544094047,151.107756926717
3243,-33.7509340259319,150.750448614165
3244,-33.8238569354964,151.221261624617
3245,-33.9793793193927,150.637061621121
3246,-33.5393905664429,150.753478171331
3247,-33.869149415629,150.932555248194
3248,-33.9429277558585,150.747417644533
3249,-33.8250776665854,151.151633625129
3250,-33.9063711546448,150.739517605002
3251,-33.8939165351724,151.216588652427
3252,-33.9784536372812,151.064618106857
3253,-33.4878690607979,150.883281873554
3254,-33.6688141708663,150.713192629431
3255,-33.7718994973363,150.882286555252
3256,-33.8756786829591,151.257746415432
3257,-33.6240046062571,150.629228917779
3258,-33.8293860471725,150.657293412822
3259,-33.6570058379816,151.072696386545
3260,-33.820363231809,150.901341327352
3261,-33.8559797729371,150.752086675888
3262,-33.7715021865317,151.229551704322
3263,-33.6689803803702,150.970018042832
3264,-33.8565821407146,150.847826821623
3265,-33.9513403765587,151.202113712178
3266,-33.5162671083024,151.000143648572
3267,-33.5477962482679,150.972425465507
3268,-33.8019486241092,151.229451801911
3269,-34.0270456570603,150.875026690276
3270,-33.646316204356,150.689725773941
3271,-33.8931807216524,150.773831542227
3272,-33.8195244952372,150.983538597343
3273,-33.7826494882515,150.70795970926
3274,-34.110793358897,150.994734973567
3275,-33.6858278023054,150.834186031093
3276,-33.8331564708561,151.214570755556
3277,-33.7027644852823,151.182847403462
3278,-33.8654954687986,151.247008214831
3279,-33.7275267741882,150.645982712821
3280,-34.043348596883,150.760794133303
3281,-33.5462006651546,150.939571198658
3282,-33.9170237905176,150.989961723164
3283,-33.7313583881494,150.922276450029
3284,-34.0555159177896,151.13625518476
3285,-33.9266560854064,150.837673210916
3286,-33.963879591188,150.637527862715
3287,-33.526627988795,150.930761105714
3288,-33.677680603885,151.146672769936
3289,-33.8394341805363,150.83870982575
3290,-33.5923489450428,151.109394018693
3291,-33.6826584176457,151.206081860447
3292,-33.4967824432478,150.915489375604
3293,-34.0177083539484,150.924357865001
3294,-33.6727644403643,151.141811112152
3295,-33.6639293933627,150.691373079543
3296,-33.6949252076215,151.009310816027
3297,-33.8924844203229,150.717018890699
3298,-33.7700700222884,150.912576290303
3299,-33.6574170488973,151.244376832192
3300,-33.6449738943025,151.188562699424
3301,-33.7849357937379,150.957345790459
3302,-33.9279615334475,151.165443072305
3303,-33.8526170604264,150.6823967494
3304,-33.7917209891722,151.195121190329
3305,-33.7642742433671,150.929965793209
3306,-33.7436804195544,150.799293080192
3307,-33.9223768637646,150.661839841684
3308,-33.6168168689789,151.186033200245
3309,-33.5247675400465,150.832309928013
3310,-33.8112663612939,151.02431752507
3311,-33.841561173034,151.14292425985
3312,-33.5917728862079,151.009040986504
3313,-33.5706537837099,150.824094142957
3314,-33.9907074974557,151.195694980732
3315,-34.0191156233247,150.734501845001
3316,-33.6893418278582,151.067184165026
3317,-33.6998439534221,151.008253996413
3318,-33.8945160063403,150.801446106725
3319,-33.7748630502037,150.809956968578
3320,-33.4892694065586,151.159109575196
3321,-33.4901042177313,151.211584279332
3322,-33.6146125598213,150.720953434689
3323,-33.5602465520412,151.235053190351
3324,-33.7106593587282,150.838205323469
3325,-33.6238075630724,150.739654172101
3326,-33.710031110878,150.717502891164
3327,-33.5646116420998,151.212479291929
3328,-34.0672707012747,150.735426800624
3329,-34.051256013698,150.83887508767
3330,-33.6946628595206,151.171180752603
3331,-33.6370060945991,150.65154088574
3332,-33.9902754911761,150.730619122074
3333,-33.8596523080672,150.649026887013
3334,-34.0266166096691,150.788979721232
3335,-33.5101896904287,151.112351564887
3336,-33.5358564948257,150.892014298663
3337,-33.644481586238,150.924526480436
3338,-33.9973243013243,151.19460024017
3339,-33.8828189750733,151.202294020858
3340,-33.9613642231805,150.781791734716
3341,-33.9564154233868,150.795199753467
3342,-33.6816658128258,151.212703631587
3343,-33.7732654332986,150.967011567727
3344,-33.9942370796714,150.9957582357
3345,-33.6964803256636,150.918291722188
3346,-34.049599147908,150.958962861688
3347,-33.7140561868033,150.681645030307
3348,-33.7734967185776,151.041043064575
3349,-33.8827252956437,150.797638897519
3350,-33.9236596304361,150.834576941331
3351,-33.793337493639,150.730889841166
3352,-33.6910044885923,151.077853993687
3353,-33.6050683653346,150.754610025295
3354,-33.7767773732319,151.144066859257
3355,-33.6582515920657,151.034811935428
3356,-33.6768316850495,150.952597494251
3357,-34.0017074304812,151.11831519243
3358,-33.8424275614457,151.089294578406
3359,-33.8183486227995,151.108190732863
3360,-34.0586209363836,150.914562405646
3361,-33.9642475461568,150.995346377546
3362,-33.893787955639,151.135779367977
3363,-34.0552945108064,150.710503464138
3364,-33.8556244979676,151.115665659061
3365,-33.9385000059383,151.131955682534
3366,-33.8637540470836,150.760914735336
3367,-33.5108138642789,150.680793778335
3368,-33.6229376394308,150.679192607012
3369,-33.7062559873416,150.885553335835
3370,-33.6653298311119,150.953129095967
3371,-33.5905825849521,150.720249708311
3372,-33.8163441564157,150.699746080857
3373,-33.9461026151147,151.239710751481
3374,-33.7126132418635,151.217736809001
3375,-33.5500483158815,151.180556595092
3376,-33.8003162100091,150.748226346445
3377,-33.9209839384985,151.19225663515
3378,-33.7416266759076,150.674359092431
3379,-33.5928434137308,151.261183271898
3380,-33.8507701752735,151.104215006881
3381,-33.5286626141097,150.671270584623
3382,-33.671485134585,150.783315104205
3383,-33.7441174363258,151.023796076526
3384,-34.0492564265734,150.984284709192
3385,-34.1090122969771,151.124507816779
3386,-33.819710864498,151.190696206604
3387,-34.0777449760713,150.675515119154
3388,-33.6598387947045,151.131534720089
3389,-33.7629186557657,150.861282978862
3390,-33.765351475587,150.949562690649
3391,-33.707251319189,150.726467386815
3392,-33.9523065191412,151.100833908113
3393,-33.7862157589154,151.254906381364
3394,-33.7110873281053,150.705815410826
3395,-34.0682730098284,150.94347823021
3396,-33.578925804001,150.650068566811
3397,-33.5550888794511,151.148228414696
3398,-34.1171854032676,150.802741820217
3399,-33.5581779987818,150.903871014072
3400,-33.5507406282581,151.000596691019
3401,-33.5759758211689,150.847060859526
3402,-34.0362609659634,151.076345355327
3403,-33.992827755555,150.767445730816
3404,-33.7208248231029,151.129283197991
3405,-34.0940694925416,150.661481244426
3406,-33.9007201295116,150.920657912453
3407,-33.5264984284938,150.629913182884
3408,-34.0997295110067,151.074229761865
3409,-34.0945405365747,150.781246599699
3410,-33.7466076528267,151.101680403033
3411,-33.7440799860315,150.985235043679
3412,-33.8793863969691,150.756192635925
3413,-33.7693297383998,151.023425228319
3414,-33.7164039013972,150.661984554315
3415,-33.6227901239719,151.099676227932
3416,-33.7150516325674,151.126333253459
3417,-33.9260372294615,151.035720238946
3418,-33.9040776292111,150.688496317513
3419,-34.0452443217569,150.796790476982
3420,-34.0526158121646,150.864139731788
3421,-33.54684666489,150.672416083942
3422,-33.8262960911832,151.225928148832
3423,-33.8937639807017,150.946844027208
3424,-33.8750329041519,150.644805927433
3425,-33.5944357453074,151.020091790468
3426,-34.0235453779774,150.721509976936
3427,-33.9090148453184,150.995876321439
3428,-33.8354985494804,150.876194821176
3429,-34.0690005614915,150.817304342822
3430,-33.5591096378523,150.986341426027
3431,-33.8687654092773,150.796872358753
3432,-33.6683062290717,150.879460417954
3433,-33.6951099766537,150.989317243094
3434,-33.9935981441748,151.164559740773
3435,-33.9808585830806,151.185941944738
3436,-33.9796204483546,151.128632445777
3437,-33.6528807646765,150.892328812384
3438,-33.9150789609998,150.914699470194
3439,-33.8017115709074,150.972484648992
3440,-34.1157663170513,150.977294193214
3441,-33.9103016586064,150.858625040413
3442,-33.502848799462,151.011180935542
3443,-33.6378102410627,150.659778827371
3444,-33.8393571249946,151.183165679211
3445,-33.6061663069976,150.658337019469
3446,-33.7823365701384,151.181652668733
3447,-33.9782373336382,151.181873654202
3448,-33.5520670475369,150.814583827327
3449,-33.9945797325644,151.23735309634
3450,-33.8990331281125,151.216934534108
3451,-33.88374110242,151.04755961932
3452,-33.9727778879559,150.639182080122
3453,-33.6491747334698,151.135763250449
3454,-33.8270160165061,151.098437483737
3455,-33.4994802120809,150.984396564268
3456,-33.5140662616832,151.241542168034
3457,-34.0519070077055,150.7645245982
3458,-34.0577621303999,150.996142806897
3459,-33.8822042774125,151.190246805797
3460,-34.0003320312509,150.701852825408
3461,-33.4916759815323,150.794482968576
3462,-33.5336411487413,150.707020088048
3463,-34.0571601345619,151.013266903946
3464,-33.9181848365361,151.073673765964
3465,-33.865829530191,150.83162321702
3466,-34.0920684189906,150.945328919433
3467,-33.9287582253272,151.101756454132
3468,-33.5718057434311,151.214109024238
3469,-33.6648617746689,150.966722645234
3470,-34.0011428967038,150.711694360765
3471,-33.4985986340646,150.975967348226
3472,-34.072699825521,150.708661653464
3473,-33.6423115010967,150.84844830021
3474,-33.8924581619292,151.166901010491
3475,-33.6044298252171,151.201748275819
3476,-33.6554265491159,150.942990318164
3477,-34.0750836097064,151.20516853067
3478,-33.5249691510607,150.714858610841
3479,-33.5447661619824,151.186895307667
3480,-33.762546005711,150.921467035033
3481,-34.0633743326029,151.102160942889
3482,-33.9547774205589,150.915636998678
3483,-34.0294826817851,150.687913947028
3484,-33.6414509023852,151.194896537298
3485,-34.0514988089346,150.945839626658
3486,-34.0957864135123,151.172589542321
3487,-33.5111955889485,151.081969826936
3488,-33.9263643370832,150.679960932211
3489,-34.0125450418008,150.70653558764
3490,-34.0562821362292,150.855227239613
3491,-33.7108755012907,150.937437473193
3492,-33.6869363422665,150.712812076067
3493,-33.5039017938454,150.675846391862
3494,-33.9360297999506,150.981533948256
3495,-34.0921649174535,150.977970099451
3496,-33.6249136943014,150.721273946393
3497,-33.7417153310337,150.657071329293
3498,-33.5984182651407,150.646896253832
3499,-33.7561650048868,150.961371575601
3500,-34.0700460986254,150.813562296921
3501,-33.6166259943773,151.112299850679
3502,-33.9282413082374,151.150700472082
3503,-33.7888426171018,151.157237984783
3504,-33.8471656396391,150.8984331722
3505,-33.9116604375762,151.110897314816
3506,-33.7832661015374,150.894214680433
3507,-33.9891018466362,150.877378997836
3508,-34.0225217163125,150.696575073711
3509,-33.6637620270295,150.773713744475
3510,-33.9162803251341,150.880512450753
3511,-33.6593336357037,150.949809523134
3512,-34.1104982492378,150.797523425352
3513,-33.6449841385352,150.697276690346
