,Unnamed: 0,lat,long,lab
4087,4087,-33.79078986963551,150.6289741176669,635
4088,4088,-33.812824301244675,151.0039880574578,854
4089,4089,-33.48786906079792,150.8832818735536,3253
4090,4090,-33.66863388282265,150.71362042313825,3254
4091,4091,-33.772560585506604,150.88133462046443,3255
4092,4092,-33.877457366739634,151.2608897763717,3256
4093,4093,-33.623786310342396,150.62912623752305,3257
4094,4094,-33.82938604717249,150.65729341282216,3258
4095,4095,-33.65700583798159,151.07269638654518,3259
4096,4096,-33.77089178401382,151.14223425597916,2833
4097,4097,-33.70991113121921,150.6341727984167,1486
4098,4098,-34.005025113190264,150.7000931874309,1178
4099,4099,-33.82055321227649,150.9032303350296,3260
4100,4100,-33.85597977293713,150.75208667588768,3261
4101,4101,-34.081851703520954,151.0139158069771,1403
4102,4102,-33.93431684279601,150.81236482112513,2357
4103,4103,-33.77150218653172,151.22955170432164,3262
4104,4104,-33.667935259162185,150.96892853230258,3263
4105,4105,-33.85583906390833,150.84656056057648,3264
4106,4106,-33.95195870865768,151.20203026589238,3265
4107,4107,-33.514663744875264,150.9994951138157,3266
4108,4108,-33.6545244678486,151.05626444581776,240
4109,4109,-33.547796248267886,150.97242546550683,3267
4110,4110,-34.082207902536325,151.1602826521505,587
4111,4111,-33.706909878977626,151.02861565899929,2672
4112,4112,-33.801549819200034,151.23077933934908,3268
4113,4113,-34.0273359490674,150.87545516467046,3269
4114,4114,-33.627054339169376,151.0844785047981,2836
4115,4115,-34.04862462926021,150.96759794717772,477
4116,4116,-33.646026180287755,150.68959620771437,3270
4117,4117,-33.893360700279906,150.7734242463374,3271
4118,4118,-33.820068735834234,150.98230366643244,3272
4119,4119,-33.680256585310765,151.1808991470884,2524
4120,4120,-33.781908210132585,150.70720058679845,3273
4121,4121,-34.11095055957723,150.99587973016253,3274
4122,4122,-33.9608364267006,151.20245673428522,1580
4123,4123,-33.68679029555273,150.83385513281192,3275
4124,4124,-33.82959961995443,151.21538997590514,3276
4125,4125,-33.70276448528231,151.1828474034618,3277
4126,4126,-33.930337949862064,150.96874775577962,1303
4127,4127,-33.952872778954074,150.86347989841855,1705
4128,4128,-33.86527096329529,151.2464986095729,3278
4129,4129,-33.6801757951825,150.72375097556596,2234
4130,4130,-33.54775778952005,150.96464966128076,2148
4131,4131,-33.729442309942364,150.64685011515738,3279
4132,4132,-34.04271398253455,150.76126328472873,3280
4133,4133,-33.546149157539325,150.9392356070446,3281
4134,4134,-33.91750930555325,150.99038183870246,3282
4135,4135,-33.67480149601953,151.24997043762164,1558
4136,4136,-33.73135838814939,150.922276450029,3283
4137,4137,-33.598728156833744,151.12909257972984,2259
4138,4138,-34.053992722672966,151.1357991203359,3284
4139,4139,-33.86653415084993,150.81930400344638,2455
4140,4140,-33.7675417408642,151.11529919378142,1035
4141,4141,-33.79687184382267,151.24585309153323,508
4142,4142,-33.92665608540641,150.83767321091585,3285
4143,4143,-33.963879591188004,150.63752786271525,3286
4144,4144,-33.52662798879501,150.93076110571403,3287
4145,4145,-34.08531007134727,150.76868736081028,626
4146,4146,-33.677137821940434,151.1475552257941,3288
4147,4147,-33.84212449070458,151.02904665897609,2767
4148,4148,-33.810012808414534,150.7133381323386,1150
4149,4149,-33.5305246161906,151.10739938602038,537
4150,4150,-33.98402352171748,150.9503400431299,2765
4151,4151,-33.84062035386105,150.8378140113649,3289
4152,4152,-33.53903022108892,151.11860749344538,537
4153,4153,-33.592051968515705,151.1089332697061,3290
4154,4154,-33.683133529546865,151.20680111868433,3291
4155,4155,-33.49735746664207,150.91504633492383,3292
4156,4156,-34.01770835394842,150.92435786500076,3293
4157,4157,-33.672764440364254,151.1418111121524,3294
4158,4158,-33.8107466671438,151.00212905621942,854
4159,4159,-33.6639783802502,150.69047565090676,3295
4160,4160,-33.69300137760748,151.01026511150909,3296
4161,4161,-33.892599645143726,150.7167595419104,3297
4162,4162,-34.08753748589654,150.6966277109055,2252
4163,4163,-33.97693937370141,151.14355616618863,1888
4164,4164,-33.770070022288365,150.9125762903034,3298
4165,4165,-33.65741704889731,151.24437683219242,3299
4166,4166,-33.689898511047076,150.678939548898,13
4167,4167,-33.644118089062964,151.18891797332174,3300
4168,4168,-33.78334348066386,150.95701306815855,3301
4169,4169,-33.97526118652382,151.01368288292014,2935
4170,4170,-33.92739385063744,151.16673838937842,3302
4171,4171,-33.85285042249891,150.6822475645596,3303
4172,4172,-33.79274547472652,151.19476191297147,3304
4173,4173,-33.85402488283797,150.6938005403954,2202
4174,4174,-33.764274243367055,150.92996579320916,3305
4175,4175,-33.851221125662704,151.07830316625385,2297
4176,4176,-33.743680419554394,150.79929308019163,3306
4177,4177,-33.92237686376464,150.6618398416841,3307
4178,4178,-33.79629874390291,151.16175553573302,1065
4179,4179,-33.6862337858251,151.19625042560796,620
4180,4180,-33.61681686897895,151.18603320024482,3308
4181,4181,-33.52557040287114,150.83245877564252,3309
4182,4182,-33.811266361293896,151.02431752506956,3310
4183,4183,-33.968997955033515,151.1688806604659,8
4184,4184,-33.84102849298367,151.14430104679337,3311
4185,4185,-33.58901605121933,151.01131582852415,3312
4186,4186,-33.57080310945895,150.82284452788838,3313
4187,4187,-34.11253019608896,150.86023970392617,1159
4188,4188,-33.989535843124074,151.19613291529572,3314
4189,4189,-34.0191156233247,150.73450184500058,3315
4190,4190,-33.689341827858165,151.0671841650259,3316
4191,4191,-33.70136879446382,151.00632954679585,3317
4192,4192,-33.895278761310905,150.80048371410018,3318
4193,4193,-33.775683840252015,150.8097923884116,3319
4194,4194,-33.48715265782697,151.15964206170787,3320
4195,4195,-33.49010421773133,151.21158427933187,3321
4196,4196,-33.98169120061036,150.97125473082468,279
4197,4197,-33.61461255982131,150.72095343468897,3322
4198,4198,-33.56024655204122,151.2350531903507,3323
4199,4199,-33.56461802479437,151.22150720312246,2410
4200,4200,-33.71110376080548,150.8375059433356,3324
4201,4201,-33.6237006794476,150.73834068005544,3325
4202,4202,-33.70813304424068,150.71916403797442,3326
4203,4203,-33.99180177824325,150.92614358610217,694
4204,4204,-33.564169717431035,151.21186326018704,3327
4205,4205,-34.06489486536645,150.73973983024123,3328
4206,4206,-34.05172047120899,150.8375467351339,3329
4207,4207,-33.69441708473468,151.17120627907934,3330
4208,4208,-33.637006094599144,150.6515408857396,3331
4209,4209,-34.01669079698638,150.88162048844796,1331
4210,4210,-33.99027549117606,150.73061912207416,3332
4211,4211,-33.85816872596879,150.64883932663383,3333
4212,4212,-33.99365700897765,150.89479015757428,3021
4213,4213,-34.02661660966912,150.7889797212318,3334
4214,4214,-33.510189690428696,151.1123515648868,3335
4215,4215,-33.53587883842979,150.89298673499803,3336
4216,4216,-33.64448158623796,150.92452648043576,3337
4217,4217,-33.99631107845635,151.19531651498832,3338
4218,4218,-33.882818975073285,151.20229402085832,3339
4219,4219,-33.96136422318046,150.78179173471614,3340
4220,4220,-33.95735795826037,150.79567218467423,3341
4221,4221,-33.679908368221874,151.21291574904689,3342
4222,4222,-34.11629938384796,150.88708394482953,3096
4223,4223,-33.77326543329862,150.9670115677267,3343
4224,4224,-33.993061315185344,150.99799796420288,3344
4225,4225,-33.69625682939797,150.9172177905728,3345
4226,4226,-33.806776573685546,151.12467695110868,295
4227,4227,-34.04959914790796,150.9589628616875,3346
4228,4228,-33.67112887590199,150.94039386621074,201
4229,4229,-33.71405618680326,150.68164503030658,3347
4230,4230,-33.773496718577555,151.04104306457538,3348
4231,4231,-33.882725295643695,150.79763889751888,3349
4232,4232,-34.070936880858696,151.23581525798397,1630
4233,4233,-33.92575319190026,150.83414359944211,3350
4234,4234,-33.73632385218122,150.96553763198725,1049
4235,4235,-33.79414128746284,150.73039963968236,3351
4236,4236,-33.69100448859232,151.0778539936874,3352
4237,4237,-33.60506836533459,150.7546100252953,3353
4238,4238,-33.77673238384405,151.14529882336618,3354
4239,4239,-33.65728052756928,151.0338636823605,3355
4240,4240,-33.67568953814706,150.95229102356348,3356
4241,4241,-33.56872909507186,151.14123958809515,813
4242,4242,-33.838033743096716,151.02637222287368,2282
4243,4243,-33.843387752448514,150.70176448297727,101
4244,4244,-34.00628170410503,150.9663987898749,2761
4245,4245,-34.00147813195578,151.12064941762551,3357
4246,4246,-33.74091300795845,150.8879359358464,2336
4247,4247,-33.842427561445724,151.0892945784063,3358
4248,4248,-33.81124938862479,151.0754720912004,1082
4249,4249,-33.817193988161115,151.10753023748748,3359
4250,4250,-34.05862093638357,150.91456240564585,3360
4251,4251,-34.09094181240177,151.18717418673373,1780
4252,4252,-33.96424754615685,150.99534637754596,3361
4253,4253,-33.99968709518881,150.95674824035194,934
4254,4254,-33.67298442778392,150.97775743445274,1700
4255,4255,-34.082655568575305,150.63062453353785,1748
4256,4256,-33.89403148449678,151.13609774215382,3362
4257,4257,-33.82772905626575,151.04718206529574,3107
4258,4258,-34.054979473445734,150.71051337294318,3363
4259,4259,-33.96035986030539,150.8773089598517,1194
4260,4260,-33.703230417925354,150.86674285100398,1360
4261,4261,-33.520879428889536,151.0802580363812,1391
4262,4262,-33.85562449796763,151.11566565906128,3364
4263,4263,-33.939802959837735,151.13256552843202,3365
4264,4264,-33.86361505881534,150.76160572904155,3366
4265,4265,-33.51081386427893,150.6807937783354,3367
4266,4266,-33.62293763943084,150.67919260701197,3368
4267,4267,-33.706655899190906,150.88670563737332,3369
4268,4268,-33.98888545053626,150.83313255233762,645
4269,4269,-33.97356374088532,150.75530590316436,1564
4270,4270,-33.66532983111193,150.95312909596717,3370
4271,4271,-33.590582584952095,150.72024970831052,3371
4272,4272,-33.642941070449254,150.86015833372073,1419
4273,4273,-34.010340475249116,151.08457812419286,1621
4274,4274,-33.81567951756383,150.69764708323987,3372
4275,4275,-33.94695204783424,151.23967676352703,3373
4276,4276,-33.49050337052535,151.18386568287974,1604
4277,4277,-33.7130688819258,151.21671122710342,3374
4278,4278,-33.550714353022265,151.18157795921258,3375
4279,4279,-33.80031621000906,150.74822634644482,3376
4280,4280,-33.93606086319224,151.0540095756088,1798
4281,4281,-34.11651148374434,150.65445123998984,2349
4282,4282,-33.92082013264381,151.19102530588106,3377
4283,4283,-33.953873313007456,150.85872222354422,1705
4284,4284,-33.74162667590756,150.67435909243068,3378
4285,4285,-33.593757493816675,151.2611558745979,3379
4286,4286,-34.013637360547534,151.16351505302538,1692
4287,4287,-33.850770175273546,151.1042150068809,3380
4288,4288,-33.528662614109656,150.67127058462322,3381
4289,4289,-33.67148513458502,150.78331510420537,3382
4290,4290,-33.7441174363258,151.02379607652608,3383
4291,4291,-34.050667205321105,150.66202928813306,663
4292,4292,-33.92369847321436,150.72729042639392,147
4293,4293,-34.04925642657344,150.9842847091923,3384
4294,4294,-34.109012296977056,151.12450781677902,3385
4295,4295,-33.81977248684154,151.192986472238,3386
4296,4296,-33.65595060995789,150.9068399269034,2179
4297,4297,-33.766443407056144,150.64945799837378,2377
4298,4298,-34.0777449760713,150.67551511915403,3387
4299,4299,-33.660491612599934,151.1325689829053,3388
4300,4300,-33.76231944530267,150.86222205160672,3389
4301,4301,-33.76612523304504,150.95138141582737,3390
4302,4302,-33.70757941799939,150.7265653207768,3391
4303,4303,-33.95096481110395,151.10419251462332,3392
4304,4304,-33.786215758915404,151.2549063813636,3393
4305,4305,-33.709626794961764,150.7046967137942,3394
4306,4306,-34.0657292255452,150.94367710113525,3395
4307,4307,-33.57892580400095,150.65006856681075,3396
4308,4308,-33.77060633686375,150.82545212392625,2147
4309,4309,-34.01759290393415,150.9889142815257,64
4310,4310,-33.55627562566608,151.14761780725556,3397
4311,4311,-34.11718540326762,150.80274182021662,3398
4312,4312,-33.55817799878181,150.90387101407185,3399
4313,4313,-33.54995697836459,150.99886673770962,3400
4314,4314,-33.575815356944936,150.85088956517075,3401
4315,4315,-34.03626096596344,151.0763453553268,3402
4316,4316,-33.990993084648146,150.7679630754062,3403
4317,4317,-33.71993340577248,151.13003974720095,3404
4318,4318,-33.73384935980556,150.8795221019694,1928
4319,4319,-34.09406949254162,150.66148124442608,3405
4320,4320,-33.90599703749784,150.87846856562658,1437
4321,4321,-33.900720129511605,150.920657912453,3406
4322,4322,-33.507720422461226,150.78707054250557,1408
4323,4323,-33.527606943662036,150.6291617628754,3407
4324,4324,-34.099381472245156,151.0745314819473,3408
4325,4325,-34.09391912586788,150.77987029418884,3409
4326,4326,-33.50318938037207,150.65998317503474,1141
4327,4327,-33.74578958550425,151.102068536039,3410
4328,4328,-33.743972036746136,150.98522371676853,3411
4329,4329,-33.490944123940025,150.85835927545494,2787
4330,4330,-33.87932132034804,150.75860092180102,3412
4331,4331,-33.77019931300889,151.02556543727448,3413
4332,4332,-33.74321202000065,150.8132395182334,2815
4333,4333,-33.71686883382132,150.66190377006515,3414
4334,4334,-33.622790123971875,151.09967622793212,3415
4335,4335,-33.715051632567445,151.12633325345948,3416
4336,4336,-33.926037229461485,151.0357202389464,3417
4337,4337,-33.90231485158141,150.68981796223503,3418
4338,4338,-34.04524432175693,150.79679047698156,3419
4339,4339,-34.04832890902638,150.86606172613864,3420
4340,4340,-33.52020079862453,151.21018304698944,2397
4341,4341,-33.544783072906014,150.6709887401848,3421
4342,4342,-33.826028652587894,151.22669015122884,3422
4343,4343,-34.0808445328844,151.070044054137,396
4344,4344,-33.78307235679293,150.66940025345787,2915
4345,4345,-33.89356421898625,150.94836359091025,3423
4346,4346,-33.874360089796845,150.64553251067812,3424
4347,4347,-33.59379369062462,151.01783835152213,3425
4348,4348,-33.52916565268333,150.68803319665088,959
4349,4349,-34.02337333910139,150.7217114704731,3426
4350,4350,-34.01618629003923,151.08291119304138,1140
4351,4351,-33.73641165868498,151.22555883084615,1925
4352,4352,-33.93127459444342,150.97578031493853,1303
4353,4353,-33.56484410862204,151.18495301739662,1611
4354,4354,-33.90901484531836,150.995876321439,3427
4355,4355,-33.85746957314238,150.9686593698163,879
4356,4356,-33.8082345252731,151.23879208237025,1358
4357,4357,-33.83651968703897,150.87515337741925,3428
4358,4358,-34.06677458850331,150.8139240559462,3429
4359,4359,-33.557949684543125,150.98697078866587,3430
4360,4360,-33.86951495669004,150.796158577111,3431
4361,4361,-33.77829438973865,150.9505036342147,2993
4362,4362,-33.668306229071696,150.87946041795354,3432
4363,4363,-33.696004328836324,150.9872003643674,3433
4364,4364,-33.88265850006685,150.86964921079996,1284
4365,4365,-33.993129027233216,151.1632486859856,3434
4366,4366,-33.68194927370023,151.09074333297488,895
4367,4367,-33.981352334793385,151.18652027609326,3435
4368,4368,-33.86391780344854,151.23677497221666,581
4369,4369,-33.97962044835458,151.12863244577716,3436
4370,4370,-33.65288076467654,150.8923288123838,3437
4371,4371,-33.91869772937377,151.08286952392774,3139
4372,4372,-33.568732259320576,150.9787528465328,1511
4373,4373,-33.91470416129403,150.9146374160799,3438
4374,4374,-33.80287636002726,150.97243792282302,3439
4375,4375,-33.662752719062944,151.1540504289413,1494
4376,4376,-34.115766317051325,150.9772941932138,3440
4377,4377,-33.96167673818259,150.75796780159175,2917
4378,4378,-33.910735999525514,150.8586040691105,3441
4379,4379,-33.593589568194474,151.18655874402126,1974
4380,4380,-33.50284879946196,151.0111809355416,3442
4381,4381,-33.63781024106268,150.65977882737144,3443
4382,4382,-33.838297630939124,151.18371732868582,3444
4383,4383,-33.605879106787185,150.65953405267936,3445
4384,4384,-33.880973093390395,151.23525761277256,2719
4385,4385,-33.86589980042068,151.23529668910697,581
4386,4386,-33.60328338324146,151.0751406489821,1907
4387,4387,-33.782336570138376,151.1816526687332,3446
4388,4388,-33.97823733363825,151.18187365420238,3447
4389,4389,-33.55206704753693,150.8145838273266,3448
4390,4390,-33.994579732564375,151.23735309633992,3449
4391,4391,-33.52170305209191,151.12646880538568,1632
4392,4392,-33.89954096913182,151.2167069360268,3450
4393,4393,-33.86146590226599,150.84868727476143,1714
4394,4394,-34.06325626920282,150.78586800469273,2793
4395,4395,-33.88374110242003,151.04755961932025,3451
4396,4396,-33.97339662793144,150.63847246521576,3452
4397,4397,-33.70768008279241,150.96811662669114,567
4398,4398,-33.64849878489752,151.13703909906383,3453
4399,4399,-34.010961291742184,150.82538369930862,1962
4400,4400,-33.82701601650608,151.0984374837366,3454
4401,4401,-33.94898067920658,151.0249241957261,885
4402,4402,-33.580526680665415,150.6631679616224,235
4403,4403,-33.49810419423133,150.98444100995917,3455
4404,4404,-34.01678993379356,150.88953341112142,2366
4405,4405,-33.51533018554006,151.2421472670841,3456
4406,4406,-34.05200213409677,150.76544777637838,3457
4407,4407,-34.056053133687335,150.99615079313833,3458
4408,4408,-33.882037993463605,151.19038927730577,3459
4409,4409,-33.9990713883786,150.7011517330274,3460
4410,4410,-33.65739881284415,150.854481126196,1682
4411,4411,-34.071492898274606,150.8941142582406,1593
4412,4412,-33.670373869302246,151.0194026055164,1836
4413,4413,-33.59686424969651,150.90973059514275,985
4414,4414,-33.4916759815323,150.7944829685755,3461
4415,4415,-33.5342099391532,150.70666433946926,3462
4416,4416,-34.05716013456193,151.01326690394632,3463
4417,4417,-33.72411423436949,151.0226422371031,264
4418,4418,-33.925604255868684,150.77861346208212,850
4419,4419,-33.77379988901474,150.99407393508542,1168
4420,4420,-33.76688465853449,150.7104643440572,632
4421,4421,-33.92017920975632,151.07355398669864,3464
4422,4422,-33.54095050386159,151.2029374539991,2693
4423,4423,-33.865829530191,150.83162321701985,3465
4424,4424,-34.09210567956238,150.94486275469458,3466
4425,4425,-34.093880718898895,150.88875156707385,3130
4426,4426,-33.829241285030015,150.91324277484287,1588
4427,4427,-33.928758225327165,151.1017564541319,3467
4428,4428,-33.573084938123934,151.2143427658167,3468
4429,4429,-33.66486177466892,150.96672264523434,3469
4430,4430,-34.00114289670376,150.7116943607653,3470
4431,4431,-33.67461303593042,151.01260851705553,967
4432,4432,-33.580335895149275,151.22224899177755,2592
4433,4433,-33.52480891044109,150.75073520343926,74
4434,4434,-33.49859863406464,150.97596734822625,3471
4435,4435,-34.07103346837345,150.70991847341958,3472
4436,4436,-33.64231150109673,150.84844830021038,3473
4437,4437,-33.89245816192925,151.1669010104905,3474
4438,4438,-33.60437768772148,151.2019138483128,3475
4439,4439,-34.009956359990305,151.0036133147413,2131
4440,4440,-33.65542654911588,150.94299031816368,3476
4441,4441,-33.70616395001966,150.74384638992447,1491
4442,4442,-34.074727352391946,151.20529226125484,3477
4443,4443,-33.85687509110196,150.6424485142891,1133
4444,4444,-33.52496915106069,150.71485861084068,3478
4445,4445,-34.00171586879289,150.76018397119452,98
4446,4446,-33.55097995536769,150.6918586302593,1678
4447,4447,-33.54476616198241,151.18689530766662,3479
4448,4448,-33.76254600571103,150.92146703503343,3480
4449,4449,-34.06248480225726,151.10256758201697,3481
4450,4450,-33.954777420558855,150.91563699867763,3482
4451,4451,-34.02948268178513,150.68791394702825,3483
4452,4452,-33.51238743543847,150.93280944604896,2907
4453,4453,-33.68945896109003,150.92891677114162,910
4454,4454,-33.6414509023852,151.19489653729806,3484
4455,4455,-34.05149880893456,150.94583962665774,3485
4456,4456,-34.09678945367154,151.17464046859672,3486
4457,4457,-33.5115363870816,151.0821861734637,3487
4458,4458,-33.789427120290114,151.1042113530015,1463
4459,4459,-33.58407228737577,150.77879066744512,3195
4460,4460,-33.926005161727964,150.6806353602567,3488
4461,4461,-34.01195499184865,150.7071602943219,3489
4462,4462,-34.05628213622918,150.85522723961262,3490
4463,4463,-33.710875501290666,150.93743747319309,3491
4464,4464,-33.68812543177697,150.71238725856017,3492
4465,4465,-33.50390179384541,150.67584639186228,3493
4466,4466,-33.62839878916133,150.77197768784566,763
4467,4467,-33.98283609836619,150.97260300371187,279
4468,4468,-33.93604701456894,150.98278314758286,3494
4469,4469,-34.092164917453545,150.97797009945089,3495
4470,4470,-33.62491369430139,150.72127394639276,3496
4471,4471,-33.966891840460626,150.91346606683774,2687
4472,4472,-33.68098918321923,150.76429080068525,229
4473,4473,-33.74171533103368,150.65707132929282,3497
4474,4474,-33.59822492752457,150.6459813712521,3498
4475,4475,-33.715938968973106,150.66206533856555,3414
4476,4476,-33.753343147348325,150.96039925522857,3499
4477,4477,-34.07004609862545,150.8135622969205,3500
4478,4478,-33.61662599437735,151.1122998506786,3501
4479,4479,-33.928241308237446,151.1507004720824,3502
4480,4480,-33.788842617101785,151.15723798478305,3503
4481,4481,-33.8471656396391,150.8984331722001,3504
4482,4482,-33.53031259695483,150.9917313671231,640
4483,4483,-33.91121530963935,151.11074288935762,3505
4484,4484,-33.783266101537386,150.89421468043275,3506
4485,4485,-33.949391858938355,150.8621550858017,1705
4486,4486,-33.79614135263541,150.70347135086206,2310
4487,4487,-33.9896457060227,150.87603527253148,3507
4488,4488,-33.800262854485744,150.88115166950166,612
4489,4489,-33.970456936856195,151.15417609884608,2160
4490,4490,-34.022303860527956,150.69664699540647,3508
4491,4491,-33.66376202702952,150.77371374447532,3509
4492,4492,-33.91628032513414,150.88051245075292,3510
4493,4493,-33.659333635703724,150.9498095231339,3511
4494,4494,-34.11049824923783,150.79752342535173,3512
4495,4495,-33.949773805243396,150.6949655010733,1811
4496,4496,-33.6449841385352,150.69727669034623,3513
4497,4497,-33.54873822577189,150.6641111141895,2934
4498,4498,-33.68540081438614,151.1559882176744,3514
4499,4499,-33.59535089351027,151.22587757187617,3515
4500,4500,-33.914125689739386,151.18835299332173,3516
4501,4501,-33.980226450118984,150.82688304875626,3517
4502,4502,-33.91073823430491,150.89101441860774,3518
4503,4503,-33.78501774580634,150.9569163712386,3301
4504,4504,-34.080610599245304,151.2365491000279,241
4505,4505,-33.599383997360434,150.98330717461374,3519
4506,4506,-33.725373476326524,150.82365597281515,916
4507,4507,-33.56374823970357,151.03329571921552,3520
4508,4508,-34.09018190513281,151.08418266421674,3521
4509,4509,-34.10400970551859,150.99738147210238,2493
4510,4510,-34.08383584566808,150.67304753585788,1504
4511,4511,-33.94153039224252,151.1121626787645,3522
4512,4512,-34.07990317199039,150.74904334623312,3523
4513,4513,-33.77527666817693,150.67012559022317,2969
4514,4514,-33.519981658074414,151.1613644401754,260
4515,4515,-33.76486996653138,150.97241100372054,1832
4516,4516,-33.58580960209864,150.65349943489878,3040
4517,4517,-33.69897553938364,150.71276726029302,3524
4518,4518,-33.71263591262857,151.01360905163008,2218
4519,4519,-33.868639397277164,150.82369264281098,3525
4520,4520,-34.00429925270652,151.0862735798616,3526
4521,4521,-33.48302723511279,150.76710146759038,3527
4522,4522,-33.774841131372675,151.23791520172045,3528
4523,4523,-33.91243414507953,150.64050245938498,3529
4524,4524,-34.07271247847232,151.08596455791292,3530
4525,4525,-33.900354259037265,151.1801444922553,3531
4526,4526,-33.68527736477675,151.26095818574967,2571
4527,4527,-33.65999260010408,151.2311659350355,3532
4528,4528,-33.99359761392556,150.96475629348646,3533
4529,4529,-33.967508082820764,150.79432541226328,1100
4530,4530,-34.092944338194535,151.2279591751692,3534
4531,4531,-33.49411170542892,150.79262573127002,3535
4532,4532,-34.014570660180766,150.7263259621619,2898
4533,4533,-34.11486598769917,150.97367707509002,3536
4534,4534,-34.063961186421864,150.72369855373802,3537
4535,4535,-34.118249322065665,150.9749447883831,3538
4536,4536,-34.077002141639106,151.0301310148807,3539
4537,4537,-33.85014215616823,150.97239466873378,3540
4538,4538,-33.95281019763653,150.94018185478822,3541
4539,4539,-34.10596656279956,151.1412837809514,1608
4540,4540,-34.08431148883496,150.97467323297448,3542
4541,4541,-33.83896530295057,150.672892135944,3543
4542,4542,-34.05878405775463,151.10795126754368,3544
4543,4543,-33.93712313863498,150.89996119027538,471
4544,4544,-33.57560959439688,150.84578136115886,3401
4545,4545,-33.963712502866905,151.20101683880512,1580
4546,4546,-33.61764342086577,150.85042554012267,3545
4547,4547,-33.95252105607009,151.04912817402203,2264
4548,4548,-33.52682805491037,151.25204124121802,3546
4549,4549,-34.08426731570151,150.9870793628202,3547
4550,4550,-33.54831570303956,150.77429340504796,3548
4551,4551,-33.58017164004848,150.94286063779316,3549
4552,4552,-33.86634125024328,150.69762680372756,2700
4553,4553,-33.75641390274839,150.96181978725028,3499
4554,4554,-33.60096668938499,150.92452806142418,2163
4555,4555,-33.519962734879954,151.25481761933057,3550
4556,4556,-33.55135879466037,151.0690377258564,2089
4557,4557,-33.627653879251284,151.0663237717924,2379
4558,4558,-33.75409644257873,150.86020489591175,3551
4559,4559,-33.99500153057075,150.87238797779239,1370
4560,4560,-33.71873490737826,150.96723159412468,3552
4561,4561,-33.605624399401165,150.68263247766103,3553
4562,4562,-33.86430509804447,150.9378889036835,3554
4563,4563,-33.66748747084479,151.25600684072032,3555
4564,4564,-34.05720948295633,151.18009665954358,3556
4565,4565,-33.93358870651411,151.12550286994036,3557
4566,4566,-34.063680073209966,150.84178992653162,3558
4567,4567,-33.950680407024244,151.20924267233048,3559
4568,4568,-33.938678136894076,150.7415483664221,3560
4569,4569,-34.033920496771394,150.97147339103373,3561
4570,4570,-33.8235142112555,150.96228573307027,3562
4571,4571,-34.092719099594284,151.1394085345993,286
4572,4572,-34.00024652851069,150.90824410348787,3563
4573,4573,-33.491389379957965,150.92641265501396,3564
4574,4574,-33.497861071283445,150.9243830893297,3565
4575,4575,-33.54699111670871,151.19035811415,3566
4576,4576,-34.02629599646869,151.10719481063626,3567
4577,4577,-33.52830681954423,150.75953654420752,3568
4578,4578,-33.991727734509944,151.11040438268034,3569
4579,4579,-33.60894380183979,150.730688400453,3570
4580,4580,-33.95475760000833,150.8594024412892,1705
4581,4581,-33.491603117785424,150.7579881129347,2545
4582,4582,-33.98211796579104,150.73458695566117,2799
4583,4583,-33.90791416543364,151.00002192362396,3571
4584,4584,-33.818604030974626,151.2408863554586,3572
4585,4585,-34.087201638456804,150.65283007579325,3573
4586,4586,-33.60035715374339,150.77689559792546,791
4587,4587,-33.529866436793306,150.98282937088973,3574
4588,4588,-33.750224504595515,151.01735448001662,3575
4589,4589,-33.615332314768374,151.25389558313756,1230
4590,4590,-33.695717261110694,150.80608316524965,3576
4591,4591,-33.67866160947305,151.1659947822425,494
4592,4592,-33.88388500692328,150.6371305330319,3577
4593,4593,-34.03996994487799,150.80283039390474,3578
4594,4594,-34.09418033017382,151.06740565696919,847
4595,4595,-33.936050444961054,150.67836850066064,3579
4596,4596,-33.85194716577445,150.94187769091783,3580
4597,4597,-33.687480024200944,151.0744662236263,2803
4598,4598,-33.78426612670189,151.23349687941962,3581
4599,4599,-33.915630724656765,151.14371601771367,3582
4600,4600,-33.706279857018444,151.08270292245786,3583
4601,4601,-33.927276245689434,151.04999991402477,921
4602,4602,-33.88248045950958,150.88991105120664,3584
4603,4603,-33.52731286558806,150.91194698372811,1866
4604,4604,-33.80095091417325,151.04587105658615,3115
4605,4605,-34.075377006232785,151.2006022511716,3585
4606,4606,-33.97202182998293,150.87287987338732,3586
4607,4607,-33.71820365910551,150.729689888321,2976
4608,4608,-33.62441417643504,151.165140837965,3587
4609,4609,-33.69038150365966,151.2358183192655,3588
4610,4610,-33.87925208009801,150.75722259239902,3412
4611,4611,-34.025070810994656,150.96811559556033,3589
4612,4612,-34.06379607784418,151.1081440275164,3590
4613,4613,-33.83051189827145,150.84881295899496,3591
4614,4614,-34.104122512677314,150.83504083500688,3592
4615,4615,-33.737038498441066,150.79761817846125,3593
4616,4616,-34.01649314966668,151.13082783692875,3594
4617,4617,-33.871479486983816,150.8725354861921,3595
4618,4618,-33.82590076299579,151.04498371765405,3107
4619,4619,-33.96026101802415,151.0368926449626,3596
4620,4620,-34.00537352920941,151.19304743201315,3597
4621,4621,-33.68225826776474,151.2164448333927,3598
4622,4622,-33.849508341418925,151.08013008059245,2297
4623,4623,-33.527411202740296,150.79853356841195,1613
4624,4624,-33.92593974752907,150.74378191461568,2480
4625,4625,-33.79155908345099,150.75047795527698,2560
4626,4626,-33.756075332331534,150.90025177761683,3599
